Temp_max,Temp_min,Vent,PLV,EVA,APP
7,9.0,28,43.3999996185303,0.82,0.0009
5,16.0,15,172.99999942779536,0.24,0.0166
8,13.0,21,209.7000002861023,0.6,0.0308
9,15.0,28,39.9,1.5,0.0017
10,14.0,28,16.7,0.28,0.0071
6,15.0,16,54.80000019073486,1.14,0.0
9,25.0,15,99.80000019073486,2.7,0.0
16,24.0,35,73.5,3.3,0.0
18,24.0,24,0.0,3.91,0.0
20,33.0,27,0.0,7.53,0.003
21,34.0,27,0.0,10.01,0.0
25,35.0,39,0.0,9.14,0.0033
19,29.0,28,0.0,3.0,0.001
16,23.0,22,0.0,0.42,0.2053
12,21.0,27,32.0,1.56,0.0011
12,23.0,29,1.4,2.7,0.0018
12,21.0,26,0.0,2.15,0.0
12,23.0,35,0.0,1.74,0.0
12,20.0,34,22.90000014305115,2.04,0.0016
10,22.0,29,31.49999990463257,1.8,0.0
12,19.0,35,0.0,1.94,0.0
13,19.0,31,1.5,1.74,0.0013
11,18.0,28,5.700000047683719,1.56,0.0012
10,17.0,22,49.20000019073486,1.32,0.0
7,17.0,27,0.0,1.5,0.0011
7,18.0,27,0.0,1.8,0.0
8,18.0,27,0.0,1.74,0.0013
8,21.0,22,0.0,2.04,0.0
12,24.0,27,0.0,1.92,0.0015
10,25.0,16,0.0,2.15,0.0
12,22.0,31,9.199999988079071,2.25,0.0
12,21.0,22,0.2,2.04,0.0015
11,20.0,21,72.19999980926514,2.54,0.0
13,19.0,31,160.29999904632564,2.15,0.0015
9,16.0,27,0.0,1.4,0.0
9,15.0,31,4.2,0.42,0.0072
10,12.0,22,0.3,0.94,0.001
10,27.0,9,0.0,2.94,0.0
16,25.0,31,0.0,3.15,0.0019
18,26.0,27,0.0,4.55,0.0
21,38.0,31,0.0,7.87,0.0
24,39.0,31,0.0,9.87,0.0
24,32.0,31,0.0,8.42,0.0
18,28.0,22,0.0,2.92,0.0
18,24.0,24,0.0,1.4,0.076
11,20.0,16,2.0,1.64,0.0011
14,22.0,42,0.0,3.18,0.0
12,22.0,26,4.0,3.4,0.0
12,21.0,28,13.00000004768372,3.24,0.0
13,20.0,35,26.5,3.06,0.002
11,20.0,28,50.50000014305115,3.4,0.0
11,21.0,27,0.0,3.36,0.0
15,24.0,29,185.8000011444092,3.55,0.0
14,20.0,21,204.0999992370605,2.04,0.0014
15,20.0,28,12.0,2.15,0.0014
16,23.0,31,61.70000000298023,2.94,0.0
16,20.0,26,103.5999997258186,2.2,0.0014
16,22.0,31,3.2000000476837203,3.06,0.0
17,21.0,21,155.0,3.3,0.0
15,20.0,29,171.19999926090236,0.0,0.0164
15,21.0,28,55.09999990463257,1.8,0.0013
14,25.0,21,5.59999990463257,2.04,0.0014
14,27.0,34,21.19999980926514,3.06,0.0
17,25.0,29,64.29999943077564,3.18,0.0
7,17.0,16,0.0,1.26,0.0017
7,16.0,22,8.300000190734862,0.94,0.0
9,16.0,29,13.0,0.42,0.0147
14,25.0,34,0.0,3.0,0.0019
14,25.0,28,0.0,3.5,0.0
18,28.0,22,0.0,4.63,0.0033
24,33.0,34,0.0,7.31,0.0
23,33.0,24,3.5,10.27,0.0
24,31.0,29,23.100000023841858,8.28,0.0
19,28.0,27,0.0,2.88,0.001
16,26.0,42,0.0,3.45,0.0524
10,20.0,26,0.0,1.69,0.0012
13,30.0,29,0.0,5.15,0.0
16,32.0,29,0.0,5.03,0.0
16,29.0,42,0.0,5.41,0.0
16,24.0,31,0.0,5.53,0.0
14,24.0,21,0.0,5.44,0.0
13,26.0,24,0.0,5.77,0.0
17,26.0,22,0.0,5.65,0.0
18,25.0,28,12.5,5.57,0.0
16,18.0,28,100.60000005960464,4.21,0.0153
16,19.0,31,130.6999995708465,2.7,0.0
17,22.0,24,221.49999980926512,0.94,0.0124
18,25.0,24,3.6,1.2,0.0065
18,25.0,28,0.0,2.63,0.0
16,28.0,21,0.0,3.5,0.0024
17,30.0,22,0.0,3.62,0.0
19,30.0,21,0.0,5.41,0.0
17,26.0,28,3.0,5.57,0.0
14,27.0,21,0.0,5.77,0.0
20,29.0,29,124.19999980926511,6.01,0.0
7,20.0,13,21.0,1.74,0.0
8,17.0,26,0.0,1.12,0.0
7,18.0,15,15.0,1.2,0.0011
13,20.0,34,3.0,3.4,0.0
13,25.0,26,5.600000023841858,3.62,0.0022
20,28.0,28,20.1,4.82,0.0
22,32.0,29,16.40000009536743,7.86,0.0
20,33.0,22,10.20000004768372,10.15,0.0
24,33.0,28,20.0,8.4,0.0
18,28.0,16,35.5,2.7,0.0
13,22.0,29,138.4999990463256,1.74,0.0312
11,17.0,22,0.0,1.74,0.0012
17,29.0,21,0.0,4.5,0.0
17,30.0,29,0.0,4.96,0.0
19,29.0,29,0.0,5.53,0.0
18,28.0,27,0.0,5.83,0.0
18,32.0,28,0.0,5.89,0.0
24,34.0,31,0.0,6.01,0.0
22,31.0,34,0.0,6.15,0.0
20,30.0,28,0.0,5.92,0.0
17,29.0,21,0.0,6.01,0.0
18,35.0,29,0.0,6.8,0.0
19,37.0,16,0.0,7.27,0.0
22,34.0,31,0.0,8.2,0.0
22,30.0,34,0.0,8.01,0.0
20,29.0,26,0.0,7.8,0.0
19,31.0,27,0.0,7.53,0.0
18,36.0,27,0.0,7.53,0.0
20,36.0,21,0.0,8.2,0.0
20,34.0,46,15.0,8.01,0.0
5,22.0,16,0.0,2.04,0.0
7,16.0,27,0.0,1.08,0.0006
6,17.0,27,0.0,1.2,0.0011
10,23.0,24,0.0,3.2,0.0021
17,26.0,31,0.0,3.79,0.0
20,27.0,29,0.0,4.89,0.0
19,35.0,21,0.0,8.01,0.0
25,38.0,16,0.0,10.51,0.0
22,30.0,35,0.0,8.0,0.0
19,29.0,28,0.0,2.88,0.001
14,24.0,24,0.0,1.92,0.0113
13,19.0,31,0.0,2.4,0.0017
26,41.0,26,0.0,9.2,0.0
25,33.0,26,0.0,10.03,0.0002
24,34.0,31,0.0,9.4,0.0001
23,33.0,24,0.0,8.2,0.0
22,37.0,27,0.0,9.37,0.0187
24,33.0,26,0.0,9.67,0.0
24,34.0,31,0.0,10.03,0.004
23,31.0,34,0.0,10.21,0.0
22,31.0,22,0.0,9.8,0.0
24,35.0,29,0.0,9.37,0.0
24,32.0,37,0.0,9.61,0.0
22,32.0,34,0.0,9.07,0.0
22,32.0,35,0.0,9.19,0.0
21,32.0,26,0.0,8.95,0.0
23,37.0,31,0.0,9.61,0.0038
24,34.0,31,0.0,9.8,0.0
22,32.0,28,0.0,9.61,0.0038
22,31.0,24,0.0,9.37,0.0
22,31.0,28,0.0,9.4,0.0037
9,23.0,27,0.0,1.56,0.023
9,13.0,13,0.0,1.2,0.0006
7,12.0,21,0.0,2.65,0.0
12,27.0,21,0.0,3.72,0.0
17,25.0,24,0.0,3.6,0.0022
18,28.0,34,3.1,4.69,0.0
24,38.0,35,0.0,7.87,0.0
25,39.0,27,0.0,10.69,0.0
23,32.0,37,0.0,7.5,0.0027
17,25.0,31,19.6,1.68,0.0006
14,25.0,15,0.0,1.68,0.0012
12,20.0,24,0.2,0.56,0.0004
19,34.0,22,0.0,10.01,0.0
19,38.0,31,0.0,9.51,0.0
23,33.0,28,0.0,10.15,0.0
23,33.0,22,5.0,9.51,0.0
22,34.0,22,0.0,9.25,0.0
24,36.0,29,0.0,8.89,0.0
25,38.0,34,0.0,9.0,0.0
23,37.0,21,0.0,9.25,0.0
21,34.0,21,0.0,8.83,0.0
23,36.0,21,0.0,8.95,0.0
24,37.0,28,0.0,9.0,0.0
24,37.0,24,0.0,9.07,0.0
22,36.0,21,0.0,8.71,0.0
21,39.0,27,0.0,8.76,0.0
25,35.0,34,0.0,8.21,0.0
23,31.0,29,0.0,9.0,0.0
21,31.0,29,0.0,8.83,0.0
21,36.0,22,0.0,8.14,0.003
21,35.0,21,0.0,8.35,0.0
9,20.0,16,0.0,1.86,0.0019
11,15.0,22,0.0,1.36,0.0
4,16.0,29,2.0,1.56,0.0
11,29.0,24,0.0,3.63,0.0
15,23.0,34,2.8,3.6,0.0
19,29.0,31,0.0,4.63,0.0
24,36.0,26,0.0,8.01,0.0
23,31.0,41,10.0,10.45,0.0
22,33.0,24,8.0,7.2,0.0
15,21.0,37,4.5,2.04,0.0007
12,23.0,21,35.8000001907349,1.98,0.0014
11,21.0,13,103.5,0.74,0.0005
22,31.0,21,0.0,6.19,0.0
21,33.0,24,12.5,5.98,0.0
22,31.0,22,0.0,5.8,0.0
21,32.0,27,0.0,5.63,0.0
21,34.0,21,0.0,5.5,0.0
21,33.0,24,0.0,7.2,0.0
20,27.0,37,0.30000001192092896,8.73,0.0
19,27.0,39,0.30000001192092896,5.15,0.0018
20,29.0,26,0.0,4.8,0.0
17,30.0,15,0.0,4.5,0.0016
17,30.0,21,0.0,4.77,0.0
18,29.0,24,0.8999999761581421,3.06,0.0011
20,30.0,34,6.399999916553499,3.5,0.0
19,28.0,21,5.0,3.12,0.0011
21,29.0,29,22.80000019073486,4.75,0.0
21,27.0,21,41.100000095367434,3.8,0.0013
20,28.0,27,24.5,3.57,0.0
18,29.0,16,3.0,3.6,0.0013
9,20.0,13,50.0,2.04,0.002
8,16.0,15,0.0,1.3,0.0011
9,18.0,27,0.0,1.74,0.0
12,27.0,26,0.0,3.85,0.0
15,22.0,28,0.0,3.4,0.0
14,30.0,26,0.0,4.5,0.0
24,40.0,27,38.90000009536743,8.2,0.0
22,29.0,39,103.00000002980232,9.87,0.0
21,33.0,24,52.299999713897726,6.4,0.0023
15,23.0,31,72.8,1.56,0.0005
14,22.0,22,0.0,1.86,0.0013
8,19.0,27,0.0,1.84,0.0013
16,31.0,24,0.0,3.61,0.0
20,27.0,31,55.199999809265165,3.55,0.0
16,20.0,28,322.60000038146967,1.56,0.0005
15,22.0,26,246.2,0.9,0.0003
14,22.0,27,20.5,1.7,0.0006
13,23.0,16,0.0,1.92,0.0007
16,27.0,21,0.0,1.98,0.0
14,28.0,21,90.5,2.25,0.0008
16,24.0,15,39.900000143051145,2.04,0.0007
14,24.0,27,0.0,1.98,0.0
16,27.0,16,0.0,2.15,0.0
16,27.0,29,0.0,2.25,0.0008
17,27.0,24,3.4999999999999982,2.1,0.0
15,24.0,24,9.199999952316281,2.52,0.0009
15,27.0,21,0.0,2.04,0.0
20,27.0,26,0.0,2.49,0.0009
20,24.0,31,274.3999996185303,3.18,0.0
15,21.0,34,1286.599998474121,1.26,0.0004
16,24.0,22,1307.0,0.0,1.9876
10,17.0,28,613.2999985218048,2.15,0.0
5,18.0,16,182.0000007152558,1.44,0.0
6,18.0,28,43.0,2.04,0.0
15,22.0,29,0.0,4.03,0.0
14,23.0,27,0.0,3.79,0.0
18,29.0,29,8.9,3.5,0.0
26,42.0,13,0.0,8.01,0.0
20,30.0,22,0.0,9.25,0.0
24,33.0,22,0.0,7.81,0.0
18,29.0,29,6.90000009536743,2.95,0.0
14,23.0,13,25.69999990463257,1.74,0.0112
8,18.0,15,2.5,1.08,0.0008
12,22.0,27,0.7,1.92,0.0013
10,21.0,9,0.0,0.98,0.0187
14,21.0,21,5.200000002980232,2.18,0.0015
15,19.0,27,27.70000004768372,1.8,0.0012
14,20.0,16,95.90000020265579,1.86,0.0013
16,21.0,27,55.39999971389771,1.74,0.0212
14,20.0,16,50.49999995231629,1.56,0.0011
11,23.0,27,0.0,1.94,0.0013
17,21.0,29,0.0,1.74,0.0012
14,23.0,21,0.6,1.86,0.0013
14,21.0,24,0.0,1.74,0.0012
15,21.0,21,1.20000004768372,1.92,0.0013
13,22.0,15,10.99999980926514,1.86,0.0013
12,22.0,15,1.29999995231628,1.94,0.0013
11,21.0,27,0.0,1.86,0.0013
17,20.0,28,40.3,1.59,0.0011
14,18.0,22,179.0,1.53,0.0011
14,20.0,16,177.7999992370605,0.94,0.0007
11,15.0,28,0.0,1.74,0.0018
5,18.0,13,0.0,1.38,0.0012
12,17.0,41,0.0,3.12,0.0
14,23.0,24,0.0,3.55,0.0022
12,26.0,27,0.0,3.92,0.0
19,29.0,31,0.6000000089406969,4.63,0.0
26,40.0,16,0.8999999761581421,8.37,0.0
18,32.0,21,0.0,9.0,0.0
24,33.0,24,8.2,6.43,0.0
18,30.0,27,0.0,2.49,0.0009
12,22.0,16,0.0,2.04,0.0014
8,20.0,22,0.0,1.26,0.0009
11,19.0,27,0.0,1.56,0.0
9,20.0,16,0.0,1.38,0.001
10,20.0,26,0.0,1.5,0.001
11,20.0,24,12.300000011920929,1.74,0.0
11,17.0,28,49.200000286102295,1.62,0.0011
8,13.0,31,71.89999978542328,1.26,0.0009
6,12.0,34,168.7000001430511,1.38,0.001
8,15.0,26,206.40000114440923,0.6,0.0004
10,16.0,37,112.40000038743017,0.48,0.0003
11,17.0,24,8.400000023841859,0.92,0.0006
10,17.0,26,0.0,1.04,0.0007
11,19.0,35,3.5,1.14,0.0008
11,16.0,35,15.00000023841862,1.04,0.0007
10,15.0,26,125.7,0.84,0.0006
9,14.0,26,283.49999980926515,0.56,0.0011
7,15.0,15,275.9000007629395,0.22,0.0302
5,16.0,21,48.0,0.56,0.0004
11,15.0,44,95.40000004768372,0.92,0.0006
12,15.0,44,73.3,0.56,0.0004
12,17.0,24,39.69999995231628,0.24,0.0802
8,14.0,24,11.39999997615814,0.54,0.0004
8,18.0,22,16.5,1.54,0.0012
10,25.0,15,8.20000004768372,2.44,0.0056
14,23.0,26,6.899999976158142,3.35,0.0
16,32.0,27,9.79999995231628,6.91,0.0
25,37.0,26,6.0,8.71,0.0034
21,37.0,21,10.600000023841858,9.97,0.0
22,29.0,22,20.5999999165535,7.93,0.0
22,30.0,28,30.59999990463256,5.59,0.0
15,25.0,21,9.4,1.5,0.0
6,18.0,16,0.0,2.15,0.0017
6,18.0,15,0.0,1.04,0.0007
8,15.0,27,0.0,1.08,0.0008
10,17.0,22,2.7000000059604647,0.92,0.0007
9,16.0,13,16.999999904632567,1.14,0.0008
9,13.0,16,30.29999995231629,1.3,0.0009
8,14.0,21,82.50000004768371,1.18,0.0008
8,15.0,13,0.0,1.24,0.0009
7,16.0,28,6.0,1.26,0.0009
11,18.0,41,0.0,1.56,0.0011
12,18.0,31,1.0,1.3,0.0
12,18.0,24,18.09999990463256,1.2,0.0008
12,16.0,41,11.300000023841859,1.56,0.0011
11,15.0,31,17.30000004768371,1.24,0.0
9,17.0,11,17.80000001192093,1.14,0.0067
7,17.0,21,0.0,1.56,0.0
10,16.0,16,0.699999988079071,1.74,0.0043
9,17.0,13,8.899999976158142,1.68,0.0
9,12.0,26,192.79999941587442,1.8,0.0042
8,13.0,16,287.59999990463257,0.0,0.04
10,19.0,13,16.799999952316288,0.74,0.0205
6,19.0,21,0.0,0.48,0.0003
8,20.0,11,20.59999990463257,1.64,0.0012
14,24.0,31,27.19999957084655,2.63,0.0058
10,23.0,27,10.399999976158142,3.5,0.0083
17,34.0,29,71.5,6.67,0.0018
24,35.0,29,160.90000009536746,8.59,0.0033
21,38.0,22,86.69999980926514,10.37,0.0
17,23.0,29,12.1,4.7,0.0074
20,29.0,27,5.89999997615814,5.2,0.0
16,26.0,22,1.500000059604649,1.92,0.0
9,17.0,24,4.20000004768372,2.04,0.0016
1,12.0,21,2.80000001192093,0.72,0.0005
4,10.0,29,17.900000005960464,0.9,0.0006
4,13.0,31,31.100000083446503,0.84,0.0006
7,14.0,35,40.79999976158141,1.12,0.0008
9,15.0,27,26.699999928474426,1.08,0.0008
7,17.0,15,12.60000004768372,1.12,0.0008
6,18.0,16,0.0,1.36,0.001
10,17.0,15,6.0,1.24,0.0009
9,14.0,29,206.5000007152558,1.12,0.0008
9,14.0,41,499.1999994277954,0.48,0.0204
11,16.0,29,133.8999992847442,0.18,0.3411
10,17.0,27,22.3,0.24,0.0332
7,17.0,16,0.0,0.8,0.0226
8,16.0,31,0.0,1.12,0.0888
9,16.0,35,0.0,1.08,0.0823
6,17.0,11,0.0,1.56,0.0252
5,19.0,27,0.0,1.64,0.0012
11,16.0,37,0.0,1.04,0.0107
8,16.0,34,0.0,0.64,0.0005
9,20.0,28,0.0,1.8,0.0014
15,21.0,21,3.3999999761581403,2.5,0.0024
12,24.0,16,19.899999976158146,4.9,0.0094
22,34.0,34,12.70000004768372,6.37,0.0
23,32.0,22,64.09999990463257,7.15,0.0042
24,40.0,24,88.60000038146973,10.63,0.0007
16,28.0,29,195.0,2.3,0.0019
18,29.0,21,352.59999990463257,5.03,0.0
15,27.0,22,144.2999997138977,2.04,0.0
10,17.0,41,34.200000047683716,1.8,0.0
11,18.0,37,0.0,0.74,0.0247
10,20.0,27,2.0,1.08,0.001
8,19.0,15,0.0,1.26,0.0132
6,21.0,27,5.0,1.5,0.0014
8,25.0,21,0.0,1.8,0.0017
11,26.0,27,0.0,1.92,0.0018
10,22.0,21,0.0,2.04,0.0019
11,21.0,28,0.0,2.1,0.002
14,20.0,29,0.0,2.25,0.0057
12,19.0,28,0.0,2.18,0.0021
9,21.0,26,0.0,2.8,0.0026
11,21.0,27,0.0,2.42,0.0023
12,19.0,29,0.0,2.2,0.0
12,19.0,21,0.0,2.1,0.002
12,22.0,15,0.0,2.36,0.0022
7,22.0,15,0.0,2.44,0.0056
6,23.0,16,0.0,2.56,0.0024
13,17.0,21,0.0,2.15,0.0
11,23.0,16,0.0,2.25,0.0054
11,17.0,37,13.3,0.92,0.0207
5,10.0,26,4.6,0.3,0.0002
11,18.0,26,0.0,1.74,0.0013
13,21.0,27,0.0,2.63,0.0059
14,27.0,29,26.700000047683712,3.97,0.01
20,31.0,31,37.700000286102295,6.76,0.0004
24,30.0,22,38.799999952316284,7.33,0.0038
25,41.0,28,0.0,10.56,0.0
19,31.0,29,0.0,5.96,0.0
22,32.0,16,0.0,4.93,0.0
19,31.0,16,10.5,2.03,0.0
11,19.0,29,35.000000286102285,1.7,0.0014
14,20.0,39,46.7,1.8,0.0017
14,21.0,42,28.5,1.8,0.006999999999999999
12,21.0,26,133.4000003814697,1.92,0.0018
11,17.0,31,195.50000060796742,1.63,0.0375
10,17.0,34,57.89999995231629,1.56,0.0375
9,22.0,28,57.00000009536743,1.44,0.0254
12,22.0,29,0.0,1.74,0.0342
12,22.0,34,2.1,2.15,0.002
10,25.0,22,0.0,2.3,0.0065
12,27.0,16,3.7999999523162797,2.42,0.0023
15,23.0,27,8.00000004768372,2.56,0.0064
13,26.0,24,0.0,3.63,0.0034
16,25.0,29,0.0,3.55,0.009000000000000001
16,32.0,28,0.0,3.15,0.0104
13,28.0,26,0.0,3.15,0.0083
13,28.0,28,0.0,4.03,0.0
18,23.0,26,0.0,3.92,0.0093
16,26.0,26,0.0,3.1,0.0075
12,16.0,42,0.0,0.84,0.0
4,11.0,26,0.7,0.42,0.0003
11,16.0,31,6.0,1.64,0.0012
13,22.0,27,38.59999957084655,2.15,0.002
16,28.0,24,39.69999980926514,3.24,0.008
20,29.0,34,0.0,6.5,0.0
23,33.0,22,0.0,7.51,0.0019
24,42.0,26,0.0,10.51,0.0211
21,33.0,24,0.0,5.73,0.0
21,32.0,27,0.0,4.96,0.0
21,30.0,37,0.0,3.0,0.0
10,16.0,39,2.3,1.56,0.0012
17,31.0,41,0.699999988079071,4.56,0.0
17,27.0,29,0.0,4.28,0.0101
16,26.0,26,7.5,4.03,0.0
16,25.0,35,0.5,4.5,0.0104
15,24.0,28,0.0,4.42,0.0
12,25.0,31,0.0,4.72,0.0115
18,28.0,31,0.699999988079071,4.5,0.0
17,25.0,28,3.5999999046325697,5.03,0.0005
16,25.0,44,7.3,4.09,0.0
15,25.0,37,0.0,4.42,0.0114
17,22.0,34,0.0,4.74,0.0
16,27.0,29,0.0,4.6,0.0
17,27.0,27,0.0,4.4,0.0
16,28.0,22,0.0,5.1,0.0
16,28.0,27,0.0,5.56,0.0003
16,34.0,22,0.0,6.28,0.0008
18,26.0,22,0.0,5.3,0.0
18,27.0,21,0.0,5.47,0.0
16,30.0,21,0.0,6.61,0.0
10,16.0,63,0.0,1.56,0.0311
4,10.0,37,0.3,0.24,0.0002
9,15.0,28,3.0,1.8,0.0014
13,23.0,22,4.3,2.36,0.0022
18,29.0,35,0.0,3.85,0.0
16,31.0,27,0.0,6.65,0.0
23,36.0,26,0.0,7.63,0.0022
27,38.0,24,0.0,11.35,0.0
22,31.0,22,0.0,6.62,0.0013
22,33.0,16,0.0,4.82,0.0
18,24.0,27,0.0,2.92,0.0
9,16.0,34,3.2,1.36,0.0011
20,28.0,24,0.0,6.72,0.0
19,33.0,26,0.0,6.6,0.0
21,34.0,29,0.0,6.97,0.0
22,34.0,24,0.0,7.25,0.0
22,31.0,27,0.0,7.63,0.0
19,35.0,21,0.0,7.81,0.0
20,37.0,22,0.0,8.4,0.0
21,38.0,27,0.0,8.23,0.0
23,35.0,28,0.0,8.25,0.0
23,37.0,28,0.0,7.81,0.019
20,34.0,27,0.0,8.66,0.0
21,34.0,24,0.0,8.01,0.0
23,35.0,34,0.0,8.23,0.0
25,34.0,44,0.0,7.92,0.0
24,35.0,28,0.0,8.11,0.0
21,36.0,21,0.0,8.01,0.0
22,37.0,21,0.0,8.23,0.0
23,37.0,21,0.0,8.95,0.0034
10,15.0,37,0.6,1.44,0.001
4,8.0,34,5.8,0.36,0.0003
9,14.0,24,1.4,1.74,0.0013
14,20.0,29,7.3,1.56,0.0015
16,24.0,24,0.0,4.03,0.0068
19,34.0,31,0.0,6.97,0.0
22,37.0,21,0.0,8.15,0.0034
26,37.0,28,0.0,11.77,0.0
21,31.0,27,0.0,4.56,0.0
20,33.0,21,0.0,4.96,0.0
16,21.0,24,1.8,2.68,0.0
9,16.0,27,2.8,1.08,0.0009
25,35.0,26,0.0,9.72,0.0045
20,40.0,26,0.0,10.03,0.0026
25,36.0,31,0.0,9.91,0.0039
24,32.0,41,0.0,9.76,0.003
22,31.0,37,0.0,8.95,0.0031
23,34.0,31,0.0,8.81,0.0022
21,35.0,21,0.0,8.61,0.0013
22,39.0,28,0.0,9.81,0.003
24,38.0,28,0.0,10.51,0.0045
24,31.0,34,0.0,10.2,0.0044
20,29.0,35,56.90000057220456,9.73,0.0044
21,31.0,28,181.1,4.03,0.0096
20,32.0,22,0.0,6.8,0.0
21,34.0,21,0.0,7.63,0.0
21,37.0,21,0.0,7.63,0.0
24,40.0,22,0.0,9.73,0.0
26,36.0,28,0.0,10.03,0.0
24,35.0,26,0.0,10.15,0.0
24,37.0,28,0.0,10.21,0.0
11,17.0,37,0.0,1.5,0.0011
4,12.0,26,8.5,0.24,0.0002
8,16.0,31,9.2,0.65,0.0005
12,19.0,39,0.0,2.63,0.0025
14,24.0,22,0.0,3.67,0.0
21,37.0,37,0.0,7.7,0.0
25,40.0,31,0.0,8.81,0.0048
24,38.0,16,0.0,10.27,0.0
20,33.0,22,0.0,6.03,0.0
23,30.0,31,0.0,4.69,0.0
13,22.0,16,0.0,2.4,0.0
8,15.0,35,3.0,1.02,0.0008
25,40.0,22,0.0,10.21,0.0
24,37.0,29,0.0,10.33,0.0
24,34.0,16,0.0,10.51,0.0
22,39.0,22,0.0,10.27,0.0
22,36.0,24,0.0,10.33,0.0
24,32.0,24,0.0,10.37,0.0
23,36.0,27,0.0,10.39,0.0
22,37.0,21,0.0,10.33,0.0
23,36.0,27,0.0,10.51,0.0
22,37.0,27,0.0,9.92,0.0
22,38.0,26,0.0,9.85,0.0
28,39.0,31,0.0,9.73,0.0
27,40.0,24,0.0,9.97,0.0
26,36.0,31,0.0,10.15,0.0
24,33.0,29,0.0,10.21,0.0
22,32.0,21,0.0,8.77,0.0
20,35.0,27,0.0,9.37,0.0
20,36.0,21,4.0,9.33,0.0
22,34.0,29,18.90000009536743,9.49,0.0
9,16.0,31,31.5,1.04,0.0007
5,14.0,24,95.8999996185303,0.44,0.0003
10,15.0,31,241.1,1.08,0.0008
12,19.0,34,0.0,2.88,0.0027
12,26.0,27,0.0,4.21,0.0
22,28.0,27,0.0,7.33,0.0
26,39.0,21,0.0,8.95,0.0033
25,38.0,29,0.0,10.45,0.0
22,33.0,22,0.0,7.87,0.0
21,33.0,26,0.0,4.83,0.0
13,26.0,16,4.5,2.92,0.0
8,14.0,39,2.5,1.14,0.0009
18,28.0,31,78.99999999999997,6.03,0.0
16,26.0,41,168.40000020265578,1.26,0.0
18,28.0,35,24.89999998807907,1.92,0.0016
20,29.0,22,0.7,5.15,0.0
19,30.0,16,0.0,5.47,0.0077
20,32.0,21,0.0,5.25,0.0
21,34.0,22,0.0,6.92,0.0
20,32.0,26,0.0,5.56,0.0
19,32.0,27,0.0,6.03,0.0
21,36.0,22,0.0,7.63,0.0
23,41.0,15,0.0,8.21,0.0
26,39.0,31,0.0,8.72,0.0
22,31.0,26,0.0,8.63,0.0
22,34.0,21,0.0,7.51,0.0
25,33.0,28,0.0,6.92,0.0
25,34.0,31,0.0,6.03,0.0
23,31.0,28,0.0,6.31,0.0
22,29.0,21,0.0,5.73,0.0
6,16.0,27,2.3,1.14,0.0008
8,13.0,31,0.7,0.36,0.0003
12,14.0,44,35.5,0.74,0.0726
8,24.0,29,0.0,2.76,0.0074
14,25.0,27,0.0,4.33,0.0108
20,31.0,29,0.0,6.97,0.0
25,41.0,16,0.0,9.19,0.0155
23,38.0,34,0.0,10.21,0.0
24,32.0,27,0.0,7.63,0.0
20,32.0,21,0.0,4.82,0.0
15,26.0,26,0.0,3.18,0.0
8,16.0,26,198.2,1.56,0.0012
18,26.0,26,426.6000007629395,2.15,0.0017
18,24.0,13,259.5000005722046,1.38,0.0231
17,24.0,22,171.99999923706048,1.18,0.0449
15,24.0,22,189.3000001907348,0.9,0.0556
14,26.0,21,113.7999992370605,1.38,0.0011
15,29.0,24,10.0,1.86,0.0015
22,30.0,22,0.0,1.82,0.0015
23,30.0,28,0.0,3.12,0.0
23,30.0,22,0.0,3.61,0.006
21,28.0,27,5.0,3.5,0.0
20,25.0,27,4.600000071525578,3.14,0.0
18,24.0,15,15.39999961853027,3.55,0.0
17,26.0,15,43.499999856948854,1.94,0.0015
18,27.0,22,23.50000009536744,1.86,0.0015
19,28.0,35,0.0,2.04,0.0016
13,18.0,24,22.59999971389771,1.8,0.0014
12,19.0,29,5.79999995231628,1.92,0.0015
12,23.0,28,6.000000059604648,1.86,0.0015
16,21.0,34,7.5,2.04,0.0016
9,16.0,21,8.0,1.2,0.0008
7,10.0,27,1.0,0.64,0.0005
10,14.0,37,15.0,0.36,1.6503
15,23.0,35,0.0,2.96,0.0028
15,27.0,27,0.0,4.27,0.0
19,35.0,22,4.899999976158142,7.2,0.0
26,42.0,21,19.89999985694886,9.22,0.0051
25,36.0,34,0.0,10.56,0.0
25,31.0,15,0.0,7.63,0.0
19,30.0,13,0.0,4.92,0.0
19,26.0,26,0.0,2.24,0.0
-2,11.0,22,0.0,1.74,0.0014
18,25.0,34,232.0,3.24,0.0
17,22.0,31,480.300001525879,1.54,0.0
16,23.0,29,444.09999833106997,0.36,0.1541
16,22.0,27,126.10000021457672,0.72,0.0335
15,22.0,21,99.60000019073486,0.78,0.1349
15,24.0,16,15.0,1.56,0.0127
13,21.0,24,0.0,1.56,0.0147
15,20.0,29,35.5,1.74,0.0014
14,21.0,22,3.0,1.54,0.0012
11,22.0,11,0.0,1.86,0.0015
10,23.0,13,0.0,2.0,0.0016
11,22.0,11,0.0,2.04,0.0
9,23.0,9,0.0,2.15,0.0017
10,24.0,16,0.0,2.16,0.0017
14,25.0,29,0.9000000059604649,2.04,0.0016
11,19.0,31,0.0,1.86,0.0015
10,18.0,34,0.0,2.4,0.0
8,17.0,24,0.0,2.25,0.0
7,17.0,16,0.0,1.3,0.0009
4,10.0,28,0.5,0.42,0.0003
9,18.0,35,7.9,0.36,0.3188
12,23.0,28,12.100000023841861,2.96,0.0028
15,28.0,21,37.40000003576279,4.42,0.01
